,Date,Ta (°C),Tm (°C),I3 (W/m2),I15 (W/m2),P (kW)
3704,2012-08-09 21:46:00,25.9004,23.282400000000003,0.0,0.0,0.0
3711,2012-08-10 04:56:00,22.221500000000002,18.540666666666667,0.037021276595744675,0.09872340425531914,0.17361702127659576
3712,2012-08-10 05:56:00,22.6395,19.024833333333333,39.728666666666676,42.364999999999995,22.37585
3713,2012-08-10 06:56:00,24.558000000000003,24.57133333333333,193.75483333333335,206.42750000000004,150.0680833333333
3714,2012-08-10 07:56:00,27.153166666666664,33.451,393.6305000000001,426.55533333333335,338.62776666666656
3715,2012-08-10 08:56:00,29.506500000000003,38.37233333333333,584.1988333333335,633.1503333333335,490.4611666666667
3716,2012-08-10 09:56:00,31.045333333333335,43.80883333333333,738.0533333333336,797.0071666666662,624.7103333333332
3717,2012-08-10 10:56:00,32.02066666666667,45.211833333333324,846.4306666666665,906.0418333333334,699.2837166666666
3718,2012-08-10 11:56:00,32.60066666666666,47.341,900.6773333333332,954.2613333333331,730.0901666666666
3719,2012-08-10 12:56:00,33.269666666666666,47.76766666666666,888.5160000000002,928.6225000000002,712.9115666666664
3720,2012-08-10 13:56:00,33.11683333333333,43.30166666666667,825.3466666666667,845.3229999999998,664.5506499999997
3721,2012-08-10 14:56:00,32.65366666666667,41.23083333333333,710.8455,712.3860000000003,574.3779833333332
3722,2012-08-10 15:56:00,33.06133333333333,38.82566666666667,543.8034999999998,523.7159999999999,431.31181666666674
3723,2012-08-10 16:56:00,32.965833333333336,34.61266666666666,347.8188333333335,310.31600000000003,255.37304999999995
3724,2012-08-10 17:56:00,31.466166666666666,29.86633333333333,155.46816666666666,123.18766666666669,92.88534999999999
3725,2012-08-10 18:56:00,27.569166666666664,25.994833333333332,19.464000000000002,15.599999999999998,11.708333333333325
3726,2012-08-10 19:56:00,26.402833333333334,24.341333333333335,0.0,0.0,0.00695
3727,2012-08-10 20:56:00,25.640166666666662,23.646666666666665,0.0,0.0,0.0
3728,2012-08-10 21:46:00,25.2562,23.126,0.0,0.0,0.0
3735,2012-08-11 04:56:00,22.489833333333333,19.443166666666666,0.07404255319148935,0.14212765957446807,0.10440425531914893
3736,2012-08-11 05:56:00,22.6945,20.656833333333335,51.60016666666668,54.11699999999999,30.230900000000005
3737,2012-08-11 06:56:00,25.615,27.53583333333333,214.41433333333345,226.78316666666677,174.24939999999995
3738,2012-08-11 07:36:00,26.547,28.142,164.8997619047619,172.23619047619044,145.73864285714285
3739,2012-08-11 08:56:00,27.5575,29.814000000000004,192.09533333333334,199.7473333333334,166.25528333333335
3740,2012-08-11 09:56:00,28.525000000000002,33.268,346.26033333333345,341.1918333333333,303.3893833333334
3741,2012-08-11 10:56:00,30.507833333333338,41.9395,822.2270000000002,852.8061666666669,662.385366666667
3742,2012-08-11 11:56:00,31.53516666666667,45.258833333333335,905.0005,962.1411666666665,727.1212666666668
3743,2012-08-11 12:56:00,31.457666666666668,44.208666666666666,895.8436666666664,938.4730000000001,717.9583999999999
3744,2012-08-11 13:56:00,31.35633333333333,42.19083333333333,831.5314999999998,855.3101666666668,664.5821833333334
3745,2012-08-11 14:56:00,30.884,39.08266666666667,718.0563333333333,721.0378333333335,580.6661833333334
3746,2012-08-11 15:56:00,30.308166666666665,35.564,554.3251666666667,532.0636666666668,441.0214333333333
3747,2012-08-11 16:56:00,30.366,31.8475,347.27949999999987,310.2398333333333,252.6930666666667
3748,2012-08-11 17:56:00,30.38633333333333,28.75433333333333,150.70250000000001,118.63466666666665,88.46911666666664
3749,2012-08-11 18:56:00,27.07166666666667,25.410333333333337,20.74566666666667,17.022833333333335,12.998283333333326
3750,2012-08-11 19:56:00,25.599833333333333,23.256666666666664,0.0,0.0,0.0019166666666666668
3751,2012-08-11 20:56:00,24.957833333333337,22.273,0.0,0.0,0.0
3752,2012-08-11 21:56:00,24.30016666666667,21.273833333333332,0.0,0.0,0.0
3759,2012-08-12 04:56:00,19.997833333333336,15.506333333333332,0.0,0.06479166666666665,0.0918125
3760,2012-08-12 05:56:00,20.08833333333333,15.9405,41.528000000000006,44.983333333333334,20.714966666666673
3761,2012-08-12 06:56:00,22.151666666666667,23.084833333333332,200.84166666666667,216.3861666666666,155.1607666666667
3762,2012-08-12 07:56:00,25.44366666666667,34.251000000000005,400.1446666666667,435.2538333333333,344.8417166666667
3763,2012-08-12 08:56:00,28.4735,36.939,512.8258333333334,554.5811666666667,419.21321666666677
3764,2012-08-12 09:56:00,29.819999999999997,40.495333333333335,784.6639999999999,832.0798333333333,646.5347499999997
3765,2012-08-12 10:56:00,29.87783333333333,40.669999999999995,857.7183333333334,905.9226666666665,703.5618833333335
3766,2012-08-12 11:56:00,30.191999999999997,41.70683333333334,915.5983333333332,970.2289999999999,742.9395833333334
3767,2012-08-12 12:56:00,30.3815,41.44383333333332,916.7123333333333,956.6250000000002,734.1204666666665
3768,2012-08-12 13:56:00,30.74133333333333,41.384499999999996,855.458166666667,879.7713333333332,685.7613333333336
3769,2012-08-12 14:56:00,30.751166666666673,39.965333333333334,718.6523333333331,670.4560000000001,565.7198333333332
3770,2012-08-12 15:56:00,30.883499999999998,38.76583333333334,585.8293333333331,560.7809999999998,460.27591666666683
3771,2012-08-12 16:56:00,31.017166666666668,33.035999999999994,374.09200000000004,328.24133333333333,267.3805666666666
3772,2012-08-12 17:56:00,30.382499999999997,28.205000000000002,164.68800000000002,122.01033333333335,88.13849999999998
3773,2012-08-12 18:56:00,25.99083333333333,23.752499999999998,18.882833333333338,14.538499999999996,10.53628333333334
3774,2012-08-12 19:56:00,24.25916666666667,20.7375,0.0,0.0,0.0
3775,2012-08-12 20:56:00,22.719333333333335,18.17833333333333,0.0,0.0,0.0
3776,2012-08-12 21:56:00,22.447000000000003,17.87516666666667,0.0,0.0,0.0
3783,2012-08-13 04:56:00,17.687833333333334,13.222166666666666,0.03551020408163265,0.08285714285714285,0.05832653061224491
3784,2012-08-13 05:56:00,18.354666666666667,14.454166666666667,41.13500000000001,43.06566666666666,23.780616666666667
3785,2012-08-13 06:56:00,21.908333333333335,22.617,189.02933333333334,201.4968333333334,148.58036666666663
3786,2012-08-13 07:56:00,26.1875,35.41483333333333,375.16533333333336,404.99799999999993,317.21184999999997
3787,2012-08-13 08:56:00,28.924000000000003,43.22366666666667,501.29,537.7993333333336,415.24393333333336
3788,2012-08-13 09:56:00,30.6425,49.866166666666665,622.5194999999999,683.0193333333332,521.3850500000001
3789,2012-08-13 10:56:00,30.301666666666666,38.230333333333334,297.4853333333333,302.50416666666666,255.91471666666666
3790,2012-08-13 11:56:00,31.8255,50.3735,739.3271666666667,772.3241666666668,601.9592333333334
3791,2012-08-13 12:56:00,32.4065,50.857166666666664,814.3651666666664,831.3223333333333,644.9514833333332
3792,2012-08-13 13:56:00,32.43383333333333,48.55283333333333,797.4451666666668,817.1256666666665,642.34185
3793,2012-08-13 14:56:00,32.560833333333335,45.826166666666666,600.9666666666668,662.0436666666666,487.6148999999997
3794,2012-08-13 15:56:00,33.374,45.007,580.6366666666669,585.329,452.23204999999996
3795,2012-08-13 16:56:00,32.939,38.196333333333335,418.5011666666665,374.6869999999999,309.1204166666668
3796,2012-08-13 17:56:00,31.014333333333337,30.92833333333333,174.45566666666667,140.0709999999999,110.18456666666667
3797,2012-08-13 18:56:00,26.83383333333333,24.4475,10.966999999999995,9.8935,7.952283333333335
3798,2012-08-13 19:56:00,25.116833333333336,21.750666666666664,0.0,0.0,0.0001
3799,2012-08-13 20:56:00,23.83566666666667,20.103666666666665,0.0,0.0,0.0
3800,2012-08-13 21:56:00,23.271500000000003,19.7585,0.0,0.0,0.0
3807,2012-08-14 04:56:00,22.37783333333333,19.717666666666663,0.02285714285714286,0.08285714285714285,0.7908775510204081
3808,2012-08-14 05:56:00,23.393333333333334,21.220333333333333,34.74366666666667,36.34433333333333,21.197666666666667
3809,2012-08-14 06:56:00,25.780666666666665,25.055333333333333,171.10649999999995,177.56500000000008,137.04861666666667
3810,2012-08-14 07:56:00,27.843999999999998,33.910000000000004,341.71566666666666,363.0386666666666,297.0315
3811,2012-08-14 08:46:00,29.548400000000004,40.1774,411.4284000000001,493.5880000000002,349.5348800000001
3812,2012-08-14 09:50:00,31.6762,46.52979999999999,600.212711864407,620.517627118644,510.16528813559313
3813,2012-08-14 10:50:00,28.20816666666667,32.349666666666664,115.05099999999999,122.53516666666668,107.00901666666667
3814,2012-08-14 11:50:00,26.4305,25.35933333333333,63.03749999999998,62.355999999999995,50.481866666666676
3815,2012-08-14 12:50:00,23.421000000000003,24.051666666666666,196.6931666666667,207.3581666666667,185.08964999999992
3816,2012-08-14 13:50:00,23.632166666666667,22.746,28.12333333333332,31.42433333333334,29.203883333333348
3817,2012-08-14 14:50:00,23.825833333333335,22.462500000000002,49.84133333333333,47.86466666666667,37.86178333333332
3818,2012-08-14 15:50:00,26.230333333333334,27.400166666666667,186.29083333333335,187.51450000000006,154.35520000000002
3819,2012-08-14 16:50:00,29.465666666666664,34.8215,298.2759999999999,271.07266666666663,212.6292666666666
3820,2012-08-14 17:50:00,30.03333333333333,30.866666666666664,124.14433333333328,100.05766666666668,79.76608333333334
3821,2012-08-14 18:50:00,26.597333333333335,25.137,12.591999999999993,9.918999999999999,10.661550000000002
3822,2012-08-14 19:50:00,24.8115,21.94483333333333,0.0,0.0,0.0
3823,2012-08-14 20:50:00,23.887,20.995833333333334,0.0,0.0,0.0
3824,2012-08-14 21:40:00,23.3664,20.2418,0.0,0.0,0.0
3831,2012-08-15 04:50:00,22.88933333333333,22.349166666666665,0.010370370370370372,0.08592592592592592,0.002203703703703704
3832,2012-08-15 05:50:00,23.410666666666668,22.977333333333334,22.485833333333336,24.25316666666667,14.45175
3833,2012-08-15 06:50:00,24.259333333333334,25.087500000000002,104.44900000000001,106.05416666666665,78.07388333333331
3834,2012-08-15 07:50:00,25.569833333333335,29.353333333333335,257.61350000000004,233.28216666666665,218.76838333333328
3835,2012-08-15 08:50:00,28.432666666666666,42.792833333333334,610.6380000000001,633.1580000000001,493.97195000000005
3836,2012-08-15 09:50:00,29.829333333333334,47.419000000000004,506.17649999999986,762.2948333333334,433.3530833333329
3837,2012-08-15 10:50:00,30.770666666666667,46.95216666666667,618.2181666666664,569.494,470.3875666666667
3838,2012-08-15 11:50:00,31.87516666666667,52.79483333333334,837.3221666666664,816.9919999999998,657.2454333333329
3839,2012-08-15 12:50:00,32.891333333333336,55.02816666666667,906.2153333333335,939.3716666666667,699.1995000000003
3840,2012-08-15 13:50:00,33.73766666666667,55.00966666666667,817.9936666666666,840.5825,647.9909499999999
3841,2012-08-15 14:50:00,33.87433333333333,48.080833333333324,634.2906666666669,630.6938333333338,497.8450166666666
3842,2012-08-15 15:50:00,34.21233333333333,44.669000000000004,540.8970000000002,523.1031666666664,425.9155
3843,2012-08-15 16:50:00,34.18383333333333,38.82816666666667,345.1978333333335,310.0425000000001,248.16486666666665
3844,2012-08-15 17:50:00,34.065999999999995,32.4775,142.00100000000003,104.9671666666667,78.55385000000003
3845,2012-08-15 18:50:00,28.914,26.55933333333334,12.341000000000003,10.6885,9.40508333333333
3846,2012-08-15 19:50:00,26.123500000000003,22.41883333333333,0.0,0.0,0.0
3847,2012-08-15 20:50:00,24.087999999999997,19.6815,0.0,0.0,0.0
3848,2012-08-15 21:40:00,23.2596,18.965600000000002,0.0,0.0,0.0
3855,2012-08-16 04:50:00,20.654,17.33516666666667,0.010545454545454545,0.03163636363636363,0.03807272727272728
3856,2012-08-16 05:50:00,20.923166666666663,18.116833333333336,40.38449999999999,40.29900000000001,20.65131666666667
3857,2012-08-16 06:50:00,23.994000000000003,24.285999999999998,207.20200000000003,208.58266666666663,156.1521
3858,2012-08-16 07:50:00,27.79433333333333,35.57366666666666,364.33200000000005,393.79849999999993,316.7904
3859,2012-08-16 08:50:00,29.973166666666668,47.859833333333334,557.3671666666665,601.6068333333333,463.65945000000005
3860,2012-08-16 09:50:00,31.931,54.73166666666666,717.3601666666666,770.6948333333335,591.2615499999997
3861,2012-08-16 10:50:00,33.31283333333334,56.53483333333333,827.8834999999999,879.4928333333337,659.2451166666668
3862,2012-08-16 11:50:00,34.681,61.755500000000005,875.5466666666671,926.8911666666668,680.4847500000002
3863,2012-08-16 12:50:00,35.867666666666665,59.401333333333326,876.5469999999999,915.872,672.1781500000002
3864,2012-08-16 13:50:00,36.01583333333334,55.32466666666665,814.6273333333331,832.2248333333335,632.4519833333335
3865,2012-08-16 14:50:00,36.36033333333334,51.25716666666667,698.6360000000003,698.3119999999998,551.6060166666664
3866,2012-08-16 15:50:00,36.222,46.72466666666667,533.1586666666666,516.8296666666666,416.4327499999997
3867,2012-08-16 16:50:00,36.3255,41.173333333333325,333.4666666666666,300.4441666666667,240.24835
3868,2012-08-16 17:50:00,36.18683333333333,34.859833333333334,135.3073333333333,102.28916666666667,77.28155000000005
3869,2012-08-16 18:50:00,30.433166666666665,28.283,10.267166666666663,9.355500000000003,9.053483333333334
3870,2012-08-16 19:50:00,28.237333333333336,24.997833333333336,0.0,0.0,0.0
3871,2012-08-16 20:50:00,27.119833333333332,23.371,0.0,0.0,0.0
3872,2012-08-16 21:40:00,25.955199999999998,21.999399999999998,0.0,0.0,0.0
3879,2012-08-17 04:50:00,21.646,18.917666666666666,0.0,0.0,0.017814814814814815
3880,2012-08-17 05:50:00,22.562166666666666,19.985166666666668,34.05216666666667,35.99816666666667,17.582266666666662
3881,2012-08-17 06:50:00,24.971500000000002,23.761833333333332,181.3153333333333,197.69833333333335,140.23295000000002
3882,2012-08-17 07:50:00,28.030166666666663,32.302166666666665,382.0475000000002,421.81766666666664,327.91413333333315
3883,2012-08-17 08:50:00,29.846500000000002,38.78933333333333,582.1265000000001,633.6895,488.42111666666665
3884,2012-08-17 09:50:00,30.700999999999997,41.446,742.3181666666666,799.5023333333334,622.2392166666668
3885,2012-08-17 10:50:00,31.513833333333334,44.83833333333334,849.3918333333335,908.2780000000001,695.346433333333
3886,2012-08-17 11:50:00,32.112833333333334,45.74483333333333,901.077,956.0206666666669,723.8283833333331
3887,2012-08-17 12:50:00,32.87083333333334,46.222833333333334,894.5428333333331,934.4138333333333,714.3549833333332
3888,2012-08-17 13:50:00,33.87499999999999,47.044000000000004,828.532166666667,849.6609999999998,657.8781166666666
3889,2012-08-17 14:50:00,33.80950000000001,43.975833333333334,703.6160000000001,706.7344999999999,565.3005666666666
3890,2012-08-17 15:50:00,33.57666666666667,41.27466666666666,533.1919999999999,518.5989999999998,420.5147833333333
3891,2012-08-17 16:50:00,33.86383333333333,36.70816666666666,335.1665,304.07899999999995,241.13590000000005
3892,2012-08-17 17:50:00,33.26166666666667,31.904166666666665,139.29683333333335,104.99083333333331,75.88724999999998
3893,2012-08-17 18:50:00,28.742499999999996,27.111,10.354999999999999,11.495333333333331,8.489483333333332
3894,2012-08-17 19:50:00,26.787666666666663,24.506,0.0,0.0,0.0
3895,2012-08-17 20:50:00,26.005000000000006,23.401666666666667,0.0,0.0,0.0
3896,2012-08-17 21:40:00,25.614800000000002,22.987,0.0,0.0,0.0
3903,2012-08-18 04:50:00,24.5915,22.639166666666664,0.0,0.0,0.02185185185185185
3904,2012-08-18 05:50:00,24.7915,23.102999999999998,30.237333333333332,33.11066666666667,16.725933333333334
3905,2012-08-18 06:50:00,26.30666666666667,26.82283333333333,174.43999999999994,191.1731666666668,133.52664999999996
3906,2012-08-18 07:50:00,28.093,31.8025,369.9988333333333,406.5741666666666,320.5440666666667
3907,2012-08-18 08:50:00,30.030166666666663,37.3175,564.8158333333334,614.26,475.5888666666668
3908,2012-08-18 09:50:00,31.437833333333334,42.90566666666666,721.6716666666666,779.5316666666666,605.2354333333334
3909,2012-08-18 10:50:00,32.755,46.55116666666667,832.1344999999999,891.4908333333331,681.151666666667
3910,2012-08-18 11:50:00,33.34116666666666,47.356,884.0335000000001,935.102166666667,706.6541833333334
3911,2012-08-18 12:50:00,33.88016666666667,48.00183333333333,880.6255,920.0213333333335,699.1512166666665
3912,2012-08-18 13:50:00,33.976166666666664,46.659333333333336,818.6216666666666,841.3128333333331,651.1530000000002
3913,2012-08-18 14:50:00,33.22383333333333,42.28133333333333,696.3901666666666,699.4543333333332,559.9682666666666
3914,2012-08-18 15:50:00,32.7255,39.06983333333333,528.9558333333333,514.5956666666666,421.3238333333334
3915,2012-08-18 16:50:00,32.348000000000006,35.012,330.22633333333323,299.25450000000006,239.22173333333336
3916,2012-08-18 17:50:00,32.372,30.71983333333333,137.53400000000005,103.3103333333334,74.46849999999998
3917,2012-08-18 18:50:00,28.694833333333335,26.602833333333333,8.850999999999999,9.967833333333333,7.945749999999999
3918,2012-08-18 19:50:00,26.97283333333333,23.432833333333335,0.0,0.0,0.0
3919,2012-08-18 20:50:00,25.912499999999998,22.354833333333332,0.0,0.0,0.0
3920,2012-08-18 21:40:00,25.3624,22.593400000000003,0.0,0.0,0.0
3927,2012-08-19 04:50:00,24.521,21.023,0.0,0.0,0.0
3928,2012-08-19 05:50:00,24.521,21.023,0.0,0.0,0.0
3929,2012-08-19 06:50:00,24.521,21.023,0.0,0.0,0.0
3930,2012-08-19 07:50:00,24.521,21.023,0.0,0.0,0.0
3931,2012-08-19 08:50:00,24.521,21.023,0.0,0.0,0.0
3932,2012-08-19 09:50:00,26.693166666666666,28.382666666666665,254.10633333333334,273.71483333333333,209.7720333333333
3933,2012-08-19 10:50:00,31.75166666666666,44.99999999999999,827.1146666666667,885.3096666666663,676.9537333333334
